lat_bnds,lon_bnds,Aerosol_Optical_Depth(Land),Average_Temperature,Relative_humidity,PM2.5
-65.0,-3.0,-0.4792183630448355,260.57904,82.27778,5.019355561064772e-09
-65.0,-2.0,-0.480435328674564,260.52023,86.85,5.014293442250312e-09
-65.0,-1.0,-0.4816514802103618,261.85864,85.8125,5.024421356575161e-09
-65.0,0.0,-0.4828668176522288,262.2351,82.03846,5.014453261641455e-09
-65.0,1.0,-0.4840813410001648,261.9866,82.36364,5.048949862129855e-09
-65.0,2.0,-0.4852950502541701,262.5066,83.28846,5.095081962561583e-09
-65.0,3.0,-0.4865079454142448,262.13043,83.75,5.117977474080192e-09
-65.0,4.0,-0.4877200264803879,261.80115,83.8125,5.168076720266415e-09
-65.0,5.0,-0.4889312934526009,261.29446,80.96667,5.156352853606039e-09
-65.0,6.0,-0.4901417463308829,262.12363,81.84615,5.189639802882097e-09
-65.0,7.0,-0.49135138511523396,261.4574,84.26923,5.2100194096791294e-09
-65.0,8.0,-0.4925602098056543,260.925,83.818184,5.223683010549778e-09
-65.0,9.0,-0.493768220402144,260.9137,87.13636,5.227317097920418e-09
-65.0,10.0,-0.4949754169047026,261.1262,81.44444,5.2107109819565695e-09
-65.0,11.0,-0.4961817993133304,261.1875,80.979164,5.16704234188761e-09
-65.0,12.0,-0.49738736762802743,261.1399,83.94231,5.137063051598012e-09
-65.0,13.0,-0.4985921218487937,262.44565,84.604164,5.127138081999755e-09
-65.0,14.0,-0.4997960619756295,261.61658,86.21875,5.163347559745633e-09
-65.0,15.0,-0.500999188008534,261.79282,86.166664,5.188070519191859e-09
-65.0,16.0,-0.5022014999475078,262.45673,86.21429,5.302436807935565e-09
-65.0,17.0,-0.5034029977925512,262.38315,87.90909,5.266778781594092e-09
-65.0,18.0,-0.504603681543663,262.5199,83.5,5.39187129424453e-09
-65.0,19.0,-0.5058035512008445,262.72205,83.22222,5.57452582139279e-09
-65.0,20.0,-0.507002606764095,261.53256,85.90909,5.644555653235229e-09
-65.0,21.0,-0.5082008482334146,261.98773,87.75,5.7859053612844725e-09
-65.0,22.0,-0.5093982756088035,262.62018,87.14286,5.942607060523015e-09
-65.0,23.0,-0.5105948888902615,261.66666,88.0,6.070150481257552e-09
-65.0,24.0,-0.511790688077789,261.02698,89.71429,6.1957522913890806e-09
-65.0,25.0,-0.5129856731713853,261.24573,89.73077,6.307982306532219e-09
-65.0,26.0,-0.5141798441710509,262.878,87.25,6.315693289810067e-09
-65.0,27.0,-0.5153732010767857,263.22025,88.25,6.302905444466424e-09
-65.0,28.0,-0.5165657438885898,262.98294,87.683334,6.3494263226152715e-09
-65.0,29.0,-0.5177574726064631,263.41928,86.875,6.432766850051413e-09
-65.0,30.0,-0.5189483872304057,263.05298,85.39286,6.433730251962934e-09
-65.0,31.0,-0.520138487760417,263.2088,82.70588,6.458434450822553e-09
-65.0,32.0,-0.5213277741964977,262.3791,81.638885,6.3234218682442115e-09
-65.0,33.0,-0.5225162465386477,262.32565,85.07143,6.414003431333017e-09
-65.0,34.0,-0.5237039047868668,262.519,81.458336,6.368194719881984e-09
-65.0,35.0,-0.5248907489411554,262.24457,82.67857,6.355071599996419e-09
-65.0,36.0,-0.5260767790015127,262.2911,82.8,6.279930161614507e-09
-65.0,37.0,-0.5272619949679398,262.425,84.333336,6.2440511072576795e-09
-65.0,38.0,-0.5284463968404352,261.46332,80.833336,6.234726899585951e-09
-65.0,39.0,-0.5296299846190005,261.5402,81.609375,6.0912160486465125e-09
-65.0,40.0,-0.5308127583036347,263.375,82.17857,6.124234329273557e-09
-65.0,41.0,-0.5319947178943379,262.8575,79.354164,6.0534095031806645e-09
-65.0,42.0,-0.5331758633911104,262.3125,81.0,6.016156639572882e-09
-65.0,43.0,-0.5343561947939524,262.055,85.22727,5.976210540633883e-09
-65.0,44.0,-0.5355357121028632,261.7539,82.666664,5.827388907954468e-09
-65.0,45.0,-0.5367144153178438,261.59875,83.63333,5.778922439032473e-09
-65.0,46.0,-0.5378923044388927,261.7921,83.046875,5.664921032528436e-09
-65.0,47.0,-0.5390693794660113,262.03534,84.5,5.5388394260739415e-09
-65.0,48.0,-0.5402456403991993,261.62616,85.42857,5.322066241818349e-09
-65.0,49.0,-0.5414210872384557,260.88058,82.0875,5.107393914750909e-09
-65.0,50.0,-0.5425957199837821,260.71768,81.125,4.5991035238608e-09
-65.0,51.0,-0.5437695386351774,260.64664,83.6125,4.289766832043028e-09
-65.0,52.0,-0.5449425431926416,260.1851,83.8,4.227975725461968e-09
-65.0,53.0,-0.5461147336561751,260.60876,82.2619,3.6534196900589755e-09
-65.0,54.0,-0.5472861100257781,260.67456,78.693184,3.465891897811929e-09
-65.0,55.0,-0.5484566723014501,260.49625,77.5875,3.716646911388488e-09
-65.0,56.0,-0.5496264204831913,260.8512,72.21667,3.6716390099975332e-09
-65.0,57.0,-0.5507953545710016,260.1289,72.125,3.6899919935581116e-09
-65.0,58.0,-0.5519634745648815,260.28534,77.52381,3.868223937037018e-09
-65.0,59.0,-0.5531307804648299,260.4207,79.0921,3.898209378907186e-09
-65.0,60.0,-0.5542972722708478,261.18518,76.4079,3.9165460813992984e-09
-65.0,61.0,-0.5554629499829349,260.23126,76.25,3.9925045664674635e-09
-65.0,62.0,-0.5566278136010913,260.25937,74.875,4.021447379398034e-09
-65.0,63.0,-0.5577918631253167,260.4461,77.64773,4.010568231536749e-09
-65.0,64.0,-0.5589550985556113,261.28012,76.78409,4.0918852146472256e-09
-65.0,65.0,-0.560117519891975,260.61942,75.54605,4.107701527245648e-09
-65.0,66.0,-0.5612791271344083,260.61,76.875,4.166931186429241e-09
-65.0,67.0,-0.5624399202829105,260.68866,79.11905,4.205662492808104e-09
-65.0,68.0,-0.5635998993374819,260.13574,83.67857,4.218867174206741e-09
-65.0,69.0,-0.5647590642981223,260.1552,82.975,4.1907106178476704e-09
-65.0,70.0,-0.565917415164832,260.82812,79.921875,4.159104458484416e-09
-65.0,71.0,-0.567074951937611,260.48438,83.06944,4.196497918319388e-09
-65.0,72.0,-0.568231674616459,262.2731,81.47059,4.210148998245046e-09
-65.0,73.0,-0.5693875832013764,262.61606,80.411766,4.251504560009786e-09
-65.0,74.0,-0.5705426776923628,261.30124,77.77941,4.335907668559525e-09
-65.0,75.0,-0.5716969580894184,261.64124,78.328125,4.4296389826934134e-09
-65.0,76.0,-0.5728504243925431,261.82812,75.95588,4.502755527182115e-09
-65.0,77.0,-0.5740030766017372,262.33664,77.98333,4.513158296921126e-09
-65.0,78.0,-0.5751549147170004,261.37637,80.08929,4.534308640332851e-09
-65.0,79.0,-0.576305938738333,261.14194,78.27778,4.5803502144626445e-09
-65.0,80.0,-0.5774561486657347,262.1875,77.25781,4.6125594247048995e-09
-65.0,81.0,-0.5786055444992054,260.94745,77.21875,4.647260474173246e-09
-65.0,82.0,-0.5797541262387451,260.96875,76.98214,4.686844919912926e-09
-65.0,83.0,-0.5809018938843545,260.41336,77.0,4.8455769895956156e-09
-65.0,84.0,-0.5820488474360327,260.592,77.431816,5.093396154377855e-09
-65.0,85.0,-0.5831949868937804,260.775,76.35714,5.1567935444258555e-09
-65.0,86.0,-0.5843403122575965,261.5254,83.17857,5.1952110774413154e-09
-65.0,87.0,-0.5854848235274828,261.62866,80.28125,5.158426861489126e-09
-65.0,88.0,-0.5866285207034376,261.5664,85.068184,5.121185109977133e-09
-65.0,89.0,-0.5877714037854619,261.54062,78.36539,5.066516790701146e-09
-65.0,90.0,-0.5889134727735555,261.54532,81.954544,5.0243326420079135e-09
-65.0,91.0,-0.5900547276677182,261.9479,84.45,4.8763483414827565e-09
-65.0,92.0,-0.5911951684679501,262.02188,83.22727,4.752016774433774e-09
-65.0,93.0,-0.592334795174251,260.4556,84.35,4.515269367034209e-09
-65.0,94.0,-0.5934736077866208,262.33185,82.73077,4.367572220328891e-09
-65.0,95.0,-0.5946116063050603,262.10156,83.6875,4.232269207978007e-09
-65.0,96.0,-0.5957487907295691,261.9565,83.203125,3.6509966684468015e-09
-65.0,97.0,-0.5968851610601466,259.00815,80.583336,3.5560139980853412e-09
-65.0,98.0,-0.5980207172967933,258.86365,81.4,3.56274938136477e-09
-65.0,99.0,-0.5991554594395098,260.43207,80.28571,3.496583676563133e-09
-65.0,100.0,-0.6002893874882947,260.16983,79.55769,3.364581949782539e-09
-65.0,101.0,-0.6014225014431491,259.49826,82.4,3.158020192174322e-09
-65.0,102.0,-0.6025548013040727,260.90155,80.166664,3.168439373092227e-09
-65.0,103.0,-0.6036862870710655,261.2453,78.625,3.1577273578379247e-09
-65.0,104.0,-0.6048169587441278,260.71405,76.75,3.15875782377046e-09
-65.0,105.0,-0.605946816323259,260.04688,74.96154,3.563040535200527e-09
-65.0,106.0,-0.6070758598084592,260.84943,79.23529,3.888467963041248e-09
-65.0,107.0,-0.6082040891997289,260.6037,81.33929,3.844632508915687e-09
-65.0,108.0,-0.6093315044970674,261.40216,82.34615,3.921998758980398e-09
-65.0,109.0,-0.6104581057004753,261.6051,84.625,3.945481717456282e-09
-65.0,110.0,-0.6115838928099524,262.7296,80.09375,3.921173330976938e-09
-65.0,111.0,-0.6127088658254985,262.86932,78.88636,3.885973185072549e-09
-65.0,112.0,-0.6138330247471143,263.0268,80.55556,4.0791905477731496e-09
-65.0,113.0,-0.614956369574799,263.77258,81.92857,3.9584815956319035e-09
-65.0,114.0,-0.6160789003085527,262.30115,76.8125,4.061140040726178e-09
-65.0,115.0,-0.6172006169483757,261.0656,76.208336,4.159423232987851e-09
-65.0,116.0,-0.618321519494268,261.2796,75.03125,4.251300662550172e-09
-65.0,117.0,-0.6194416079462294,260.86212,75.85714,4.2563191153128884e-09
-65.0,118.0,-0.6205608823042597,259.80148,74.05357,4.4808959565478886e-09
-65.0,119.0,-0.6216793425683599,261.58957,76.4375,4.641451221827807e-09
-65.0,120.0,-0.6227969887385286,261.9896,80.59615,4.642391830132013e-09
-65.0,121.0,-0.6239138208147667,262.2934,82.23077,4.83436066353645e-09
-65.0,122.0,-0.6250298387970741,262.55698,77.181816,4.7263137779385574e-09
-65.0,123.0,-0.6261450426854503,260.75,78.47727,4.925160447113657e-09
-65.0,124.0,-0.6272594324798964,261.196,82.85,4.950949715070963e-09
-65.0,125.0,-0.6283730081804111,260.7204,78.11364,4.941667206472243e-09
-65.0,126.0,-0.6294857697869951,260.3884,76.98214,4.857781836321071e-09
-65.0,127.0,-0.6305977172996483,260.33664,78.69643,4.746935459051798e-09
-65.0,128.0,-0.6317088507183709,260.5325,78.94643,4.796845175932616e-09
-65.0,129.0,-0.6328191700431621,261.73557,79.73529,4.377290094963649e-09
-65.0,130.0,-0.6339286752740231,261.73727,77.695656,4.602087083598584e-09
-65.0,131.0,-0.6350373664109529,261.6289,74.6875,4.314645250050273e-09
-65.0,132.0,-0.636145243453952,261.71118,77.72727,4.3020923751996875e-09
-65.0,133.0,-0.6372523064030207,262.35992,77.70238,4.232972200030816e-09
-65.0,134.0,-0.638358555258158,262.7604,74.079544,3.963804917018892e-09
-65.0,135.0,-0.6394639900193647,261.63058,77.75,3.890652053020787e-09
-65.0,136.0,-0.6405686106866405,261.58368,77.52,3.7169559866020422e-09
-65.0,137.0,-0.6416724172599855,262.24432,78.13393,3.727278401322291e-09
-65.0,138.0,-0.6427754097393997,262.98523,76.97,3.738124445499454e-09
-65.0,139.0,-0.6438775881248833,263.20395,76.57407,3.823327351121524e-09
-65.0,140.0,-0.6449789524164361,264.08035,75.57,3.6549397080093724e-09
-65.0,141.0,-0.6460795026140577,264.2098,78.63461,3.766498430239347e-09
-65.0,142.0,-0.6471792387177484,264.5651,81.33929,3.800818090498108e-09
-65.0,143.0,-0.6482781607275089,264.4091,82.27586,3.7163797549980956e-09
-65.0,144.0,-0.6493762686433384,264.4839,77.43104,3.84720559834968e-09
-65.0,145.0,-0.6504735624652369,264.4839,77.933334,3.994139387254802e-09
-65.0,146.0,-0.6515700421932045,265.29166,81.39844,4.1167011157774656e-09
-65.0,147.0,-0.6526657078272418,265.8379,81.96296,4.235658790646235e-09
-65.0,148.0,-0.6537605593673473,265.60446,82.14423,4.384588842389695e-09
-65.0,149.0,-0.6548545968135226,266.1512,83.5,4.438914036759929e-09
-65.0,150.0,-0.6559478201657669,266.24597,79.51923,4.521688787865119e-09
-65.0,151.0,-0.6570402294240807,266.25504,79.875,4.6888515830398706e-09
-65.0,152.0,-0.6581318245884633,266.9163,79.40909,4.786756142084107e-09
-65.0,153.0,-0.6592226056589158,266.625,77.72619,4.928205807393002e-09
-65.0,154.0,-0.6603125726354369,267.15738,71.13125,5.145647185913547e-09
-65.0,155.0,-0.661401725518027,267.16107,73.34375,5.277867391782982e-09
-65.0,156.0,-0.6624900643066866,266.7801,75.19444,5.564931661258858e-09
-65.0,157.0,-0.6635775890014155,266.12717,74.583336,5.679131439667983e-09
-65.0,158.0,-0.6646642996022134,265.95798,75.57895,5.894739639511354e-09
-65.0,159.0,-0.6657501961090805,265.91562,72.75,6.138749724391769e-09
-65.0,160.0,-0.6668352785220167,266.1789,76.07143,6.247193320610913e-09
-65.0,161.0,-0.6679195468410223,266.55106,75.671875,6.433586968310995e-09
-65.0,162.0,-0.6690030010660969,266.77777,74.0625,6.487150294317981e-09
-65.0,163.0,-0.6700856411972407,267.0268,78.16071,6.619207779808193e-09
-65.0,164.0,-0.6711674672344535,266.3916,78.25,6.6875476760233236e-09
-65.0,165.0,-0.6722484791777359,267.05,80.75,6.736976964202837e-09
-65.0,166.0,-0.6733286770270877,267.79205,82.875,6.813721080389281e-09
-65.0,167.0,-0.6744080607825079,266.92456,82.17647,6.860816598086101e-09
-65.0,168.0,-0.6754866304439976,268.127,84.8,6.982174580429861e-09
-65.0,169.0,-0.6765643860115564,267.7358,83.29412,7.124228147658842e-09
-65.0,170.0,-0.6776413274851847,267.95605,86.14706,7.192299114216496e-09
-65.0,171.0,-0.6787174548648821,268.5586,85.521736,7.2569285404209495e-09
-65.0,172.0,-0.6797927681506486,269.57715,85.37037,7.345000839050651e-09
-65.0,173.0,-0.6808672673424845,269.41602,85.40385,7.496647047591316e-09
-64.0,-178.0,-0.681672607487219,271.43015,90.56944,1.0104769779260156e-08
-64.0,-177.0,-0.6819409524403893,271.43015,90.56944,1.0104769779260156e-08
-64.0,-176.0,-0.6830138234443629,271.2341,90.3625,1.0227505456126645e-08
-64.0,-175.0,-0.6840858803544063,271.16345,89.44231,1.0408203505662993e-08
-64.0,-174.0,-0.6851571231705188,270.07812,89.7,1.0495800523214886e-08
-64.0,-173.0,-0.6862275518927005,270.56668,89.4054,1.0447581054978396e-08
-64.0,-172.0,-0.6872971665209511,270.34778,90.3421,1.046765971613035e-08
-64.0,-171.0,-0.6883659670552711,270.23294,89.35135,1.0465803797073137e-08
-64.0,-170.0,-0.6894339534956603,270.04337,88.53571,1.0516500277248186e-08
-64.0,-169.0,-0.6905011258421189,269.70645,88.78846,1.0506680076205652e-08
-64.0,-168.0,-0.691567484094646,269.73553,89.89286,1.0459417860914269e-08
-64.0,-167.0,-0.6926330282532428,270.28378,89.26744,1.0417148521459604e-08
-64.0,-166.0,-0.6936977583179087,270.28207,88.64286,1.0384621059091488e-08
-64.0,-165.0,-0.694761674288644,270.5024,88.10185,1.0432590250250645e-08
-64.0,-164.0,-0.6958247761654481,271.33685,86.710785,1.0422374235214441e-08
-64.0,-163.0,-0.6968870639483215,271.22656,86.38725,1.0351252698033372e-08
-64.0,-162.0,-0.6979485376372639,271.1899,87.83929,1.0279532012950538e-08
-64.0,-161.0,-0.699009197232276,270.863,87.83929,1.0180455100732642e-08
-64.0,-160.0,-0.7000690427333569,270.71042,87.61364,1.0155922715412231e-08
-64.0,-159.0,-0.701128074140507,270.61636,85.721695,1.0098898271976448e-08
-64.0,-158.0,-0.7021862914537261,269.9375,86.6934,1.0128189841497084e-08
-64.0,-157.0,-0.7032436946730152,269.7239,87.24039,1.0110536018307998e-08
-64.0,-156.0,-0.7043002837983726,270.05908,86.31364,1.0126306357123514e-08
-64.0,-155.0,-0.7053560588297995,270.216,88.19,1.0081076209783408e-08
-64.0,-154.0,-0.7064110197672955,270.36237,87.66525,1.0200509291981009e-08
-64.0,-153.0,-0.707465166610861,270.63974,86.88095,1.0130692444433291e-08
-64.0,-152.0,-0.7085184993604953,270.4871,86.29038,1.0145369660775581e-08
-64.0,-151.0,-0.7095710180161992,271.01263,86.32617,1.0089627247677838e-08
-64.0,-150.0,-0.7106227225779718,271.01318,84.55769,1.006567430292527e-08
-64.0,-149.0,-0.711673613045814,270.972,85.17958,9.97129443751923e-09
-64.0,-148.0,-0.7127236894197251,270.6739,85.73462,1.0020563547936006e-08
-64.0,-147.0,-0.7137729516997052,270.5674,87.13672,9.969143210762142e-09
-64.0,-146.0,-0.7148213998857551,270.8348,87.49609,1.0008001034380005e-08
-64.0,-145.0,-0.7158690339778734,271.33542,85.24609,9.979716401757141e-09
-64.0,-144.0,-0.7169158539760616,271.4579,84.939285,9.953489992466941e-09
-64.0,-143.0,-0.7179618598803186,271.38745,87.097015,9.940785291210264e-09
-64.0,-142.0,-0.7190070516906448,271.31766,87.166664,9.899926814457237e-09
-64.0,-141.0,-0.7200514294070405,271.50812,88.04348,9.972717215775617e-09
-64.0,-140.0,-0.7210949930295052,271.63257,87.56338,9.918323878124614e-09
-64.0,-139.0,-0.7221377425580392,271.81375,87.358696,9.857544752129892e-09
-64.0,-138.0,-0.7231796779926423,271.55115,86.539856,9.83947201403072e-09
-64.0,-137.0,-0.7242207993333143,271.58438,86.15753,9.7116754485436e-09
-64.0,-136.0,-0.7252611065800557,271.07422,85.152596,9.619929746160268e-09
-64.0,-135.0,-0.7263005997328663,271.163,85.34333,9.628601284882192e-09
-64.0,-134.0,-0.7273392787917458,271.2506,85.83219,9.520761937577108e-09
-64.0,-133.0,-0.728377143756695,271.21207,88.1875,9.517095012065376e-09
-64.0,-132.0,-0.7294141946277132,271.43875,87.08904,9.498771242724652e-09
-64.0,-131.0,-0.7304504314048006,271.4105,86.35714,9.447271810582442e-09
-64.0,-130.0,-0.7314858540879569,271.32953,87.10135,9.436774065273816e-09
-64.0,-129.0,-0.7325204626771826,271.44153,86.41071,9.434076900260253e-09
-64.0,-128.0,-0.7335542571724776,271.61682,86.54578,9.41516091812562e-09
-64.0,-127.0,-0.7345872375738416,272.1107,87.078575,9.361277065148016e-09
-64.0,-126.0,-0.7356194038812749,271.75772,86.2804,9.409905991490816e-09
-64.0,-125.0,-0.7366507560947774,272.01758,87.35227,9.440246605212856e-09
-64.0,-124.0,-0.737681294214349,271.6613,88.43651,9.479144039459721e-09
-64.0,-123.0,-0.7387110182399896,271.79947,88.684616,9.484519312422952e-09
-64.0,-122.0,-0.7397399281716996,271.85956,88.84426,9.627230866933533e-09
-64.0,-121.0,-0.7407680240094786,271.77798,88.72177,9.787487901263825e-09
-64.0,-120.0,-0.741795305753327,271.6217,87.856064,9.818226453954505e-09
-64.0,-119.0,-0.7428217734032447,271.5612,88.941666,9.824575035196258e-09
-64.0,-118.0,-0.7438474269592313,271.62634,87.5121,9.798903484339972e-09
-64.0,-117.0,-0.7448722664212872,271.62216,87.289474,9.791099323512738e-09
-64.0,-116.0,-0.7458962917894123,271.63962,88.01415,9.707731103119912e-09
-64.0,-115.0,-0.7469195030636067,271.44818,88.37755,9.714251621782012e-09
-64.0,-114.0,-0.7479419002438698,271.46997,88.22222,9.611613484453861e-09
-64.0,-113.0,-0.7489634833302025,271.23828,88.420456,9.531753314850456e-09
-64.0,-112.0,-0.7499842523226046,271.17578,89.74,9.449191625506236e-09
-64.0,-111.0,-0.7510042072210755,271.45255,90.81633,9.41565480836452e-09
-64.0,-110.0,-0.7520233480256159,271.5203,91.53125,9.435957949904012e-09
-64.0,-109.0,-0.753041674736225,271.3932,91.64893,9.534823199903649e-09
-64.0,-108.0,-0.7540591873529034,271.3773,90.15306,9.608391474904485e-09
-64.0,-107.0,-0.7550758858756511,271.5276,90.86275,9.737605858011233e-09
-64.0,-106.0,-0.756091770304468,271.44687,90.875,9.785526491589292e-09
-64.0,-105.0,-0.7571068406393545,271.46173,90.306816,9.753073245812243e-09
-64.0,-104.0,-0.7581210968803095,271.38474,88.844444,9.705217132132664e-09
-64.0,-103.0,-0.7591345390273344,270.89084,88.87209,9.716112087220142e-09
-64.0,-102.0,-0.7601471670804275,270.63107,89.56977,9.672293674657633e-09
-64.0,-101.0,-0.7611589810395906,270.835,88.15116,9.651188584048994e-09
-64.0,-100.0,-0.7621699809048225,270.33716,87.7381,9.665424166208776e-09
-64.0,-99.0,-0.7631801666761237,270.21234,89.59574,9.70089915110398e-09
-64.0,-98.0,-0.7641895383534939,270.05383,88.28658,9.70453838554432e-09
-64.0,-97.0,-0.7651980959369339,269.5169,88.484375,9.662905109606341e-09
-64.0,-96.0,-0.7662058394264424,269.64706,90.425,9.595679625221489e-09
-64.0,-95.0,-0.7672127688220204,269.611,89.257355,9.575240845419346e-09
-64.0,-94.0,-0.7682188841236673,269.26102,88.13636,9.51130768560626e-09
-64.0,-93.0,-0.7692241853313837,268.82996,86.42683,9.500907261768952e-09
-64.0,-92.0,-0.7702286724451691,268.60754,88.935715,9.486599480407477e-09
-64.0,-91.0,-0.7712323454650238,269.0154,87.28049,9.436279864466797e-09
-64.0,-90.0,-0.7722352043909477,270.0757,89.88333,9.344387178156569e-09
-64.0,-89.0,-0.7732372492229406,270.32645,90.245,9.163851101677085e-09
-64.0,-88.0,-0.7742384799610031,270.02383,87.09659,9.107225907173051e-09
-64.0,-87.0,-0.7752388966051342,270.10034,87.63095,9.068778774217568e-09
-64.0,-86.0,-0.776238499155335,269.84207,88.68293,9.091584316186093e-09
-64.0,-85.0,-0.7772372876116047,268.83633,86.59375,9.109249837190849e-09
-64.0,-84.0,-0.7782352619739437,268.8125,85.940475,9.111293651798441e-09
-64.0,-83.0,-0.7792324222423517,268.59036,86.63298,9.075556228549109e-09
-64.0,-82.0,-0.7802287684168293,268.11285,86.80625,9.010225144500227e-09
-64.0,-81.0,-0.7812243004973757,267.7939,86.60119,8.922483753670771e-09
-64.0,-80.0,-0.7822190184839912,267.25894,86.371216,8.865819864693267e-09
-64.0,-79.0,-0.7832129223766763,267.37073,85.298615,8.723884148903426e-09
-64.0,-78.0,-0.7842060121754304,267.37585,86.638885,8.667083760685425e-09
-64.0,-77.0,-0.7851982878802536,266.8569,87.65625,8.575481261490119e-09
-64.0,-76.0,-0.7861897494911461,266.75903,88.09091,8.496117814750304e-09
-64.0,-75.0,-0.7871803970081075,267.00494,87.39706,8.533093266926898e-09
-64.0,-74.0,-0.7881702304311384,266.825,87.947365,8.605162922537441e-09
-64.0,-73.0,-0.7891592497602382,266.79358,87.51316,8.57019426710156e-09
-64.0,-72.0,-0.7901474549954077,266.91693,86.424416,8.629441911375271e-09
-64.0,-71.0,-0.791134846136646,266.88455,86.36875,8.633738784454324e-09
-64.0,-70.0,-0.7921214231839532,266.30066,88.393936,8.656958192424866e-09
-64.0,-69.0,-0.7931071861373302,266.18945,86.37963,8.669869556452265e-09
-64.0,-68.0,-0.7940921349967761,266.29385,87.1129,8.688635439978516e-09
-64.0,-67.0,-0.7950762697622912,266.375,85.53788,8.649838096011093e-09
-64.0,-66.0,-0.7960595904338753,266.1845,85.72222,8.464497855953132e-09
-64.0,-65.0,-0.7970420970115288,266.17236,86.32895,8.352955691464783e-09
-64.0,-64.0,-0.7980237894952515,266.28363,85.25714,7.430753603193725e-09
-64.0,-63.0,-0.7990046678850434,266.90057,85.861115,6.2234178098009725e-09
-64.0,-62.0,-0.7999847321809042,266.41193,87.0,4.919644352749434e-09
-64.0,-61.0,-0.8009639823828344,265.33853,77.625,2.884727191834069e-09
-64.0,-60.0,-0.8019424184908338,260.8536,76.76471,2.529186412856062e-09
-64.0,-59.0,-0.8029200405049023,259.75128,73.23864,2.413933900028597e-09
-64.0,-58.0,-0.8038968484250404,258.79626,73.61,2.676684932959814e-09
-64.0,-57.0,-0.8048728422512472,259.36264,72.322914,3.218791835445787e-09
-64.0,-56.0,-0.8058480219835233,260.44965,67.35185,3.5873323034538622e-09
-64.0,-55.0,-0.8068223876218684,261.34857,71.564514,3.736642595757763e-09
-64.0,-54.0,-0.807795939166283,261.62848,72.333336,3.811884785837849e-09
-64.0,-53.0,-0.8087686766167665,261.82974,70.19444,3.8237884758523435e-09
-64.0,-52.0,-0.8097405999733197,261.36154,72.91406,3.7249428313402404e-09
-64.0,-51.0,-0.8107117092359416,261.24298,72.68382,3.8609334552161365e-09
-64.0,-50.0,-0.8116820044046326,260.82755,74.19355,3.764641098926869e-09
-64.0,-49.0,-0.812651485479393,261.67218,73.47581,3.912033072231968e-09
-64.0,-48.0,-0.8136201524602226,262.78546,71.638885,3.9356715732799495e-09
-64.0,-47.0,-0.8145880053471215,262.8161,69.34259,4.113492062409427e-09
-64.0,-46.0,-0.8155550441400894,262.87436,66.84524,4.232880433685619e-09
-64.0,-45.0,-0.8165212688391265,262.5,70.11905,4.334227651832274e-09
-64.0,-44.0,-0.8174866794442329,263.7347,71.13021,4.3450446402575606e-09
-64.0,-43.0,-0.8184512759554085,262.9307,76.125,4.414861006356016e-09
-64.0,-42.0,-0.8194150583726529,263.30652,79.27273,4.505803860955733e-09
-64.0,-41.0,-0.8203780266959666,264.26892,77.82143,4.587167919568725e-09
-64.0,-40.0,-0.8213401809253499,264.06503,76.22619,4.615354838960905e-09
-64.0,-39.0,-0.8223015210608021,264.02936,75.53977,4.674148861623762e-09
-64.0,-38.0,-0.8232620471023235,264.5982,73.66848,4.7234036573885335e-09
-64.0,-37.0,-0.824221759049914,264.92554,75.2375,4.806134118499725e-09
-64.0,-36.0,-0.8251806569035742,264.20184,81.695656,4.857460273852305e-09
-64.0,-35.0,-0.8261387406633031,264.4375,77.72396,4.896886329687967e-09
-64.0,-34.0,-0.827096010329101,263.6988,77.84239,4.926151135979929e-09
-64.0,-33.0,-0.8280524659009684,263.074,80.380684,4.9238040900031116e-09
-64.0,-32.0,-0.8290081073789046,263.30893,82.5,4.954173574776268e-09
-64.0,-31.0,-0.8299629347629105,264.05405,83.08696,4.9817091591920225e-09
-64.0,-30.0,-0.8309169480529854,263.5759,82.545456,5.005253485174096e-09
-64.0,-29.0,-0.8318701472491294,263.4561,78.645,5.009509037899121e-09
-64.0,-28.0,-0.8328225323513425,263.9677,83.13158,4.9366859667008094e-09
-64.0,-27.0,-0.833774103359625,262.39554,78.9375,4.946733875926491e-09
-64.0,-26.0,-0.8347248602739766,262.85852,80.78261,4.928510326397105e-09
-64.0,-25.0,-0.8356748030943977,262.79688,82.440475,4.946564456366886e-09
-64.0,-24.0,-0.8366239318208876,262.69098,82.21429,4.932535203633354e-09
-64.0,-23.0,-0.8375722464534469,263.06573,80.98684,4.916717653432073e-09
-64.0,-22.0,-0.8385197469920752,263.6304,83.59524,4.9434589815838575e-09
-64.0,-21.0,-0.8394664334367726,262.17578,84.95,4.953728016834584e-09
-64.0,-20.0,-0.8404123057875392,262.25104,82.02631,4.970530065427709e-09
-64.0,-19.0,-0.841357364044375,262.02316,81.25,4.975060297717471e-09
-64.0,-18.0,-0.8423016082072804,261.4479,82.140625,4.964420251085844e-09
-64.0,-17.0,-0.8432450382762545,262.87152,81.60526,4.91110686736647e-09
-64.0,-16.0,-0.8441876542512979,263.0134,81.71667,4.910838119504127e-09
-64.0,-15.0,-0.8451294561324109,264.18375,82.59615,4.959220364641312e-09
-64.0,-14.0,-0.8460704439195926,262.63126,83.64286,5.018680994058187e-09
-64.0,-13.0,-0.8470106176128437,262.05435,91.57143,5.0463591149695914e-09
-64.0,-12.0,-0.8479499772121637,262.4819,85.58929,5.129028510163472e-09
-64.0,-11.0,-0.8488885227175531,262.75696,83.89286,5.257357771773456e-09
